Unnamed: 0.1,restaurant_name,restaurant_type,rating,num_ratings,avg_cost_two_people,online_order,table_booking,cuisines_type,area,local address,rating_category
3902,Melt,Casual Dining,4.0,115,1000.0,no,no,"Continental, Steak, Fast Food","Byresandra,Tavarekere,Madiwala",Btm,Very Good
3903,Melt - Eden Park,Casual Dining,4.0,347,1000.0,yes,yes,"North Indian, Chinese, Thai, Mughlai, Seafood",Bannerghatta Road,Jp Nagar,Very Good
3904,Melting Melodies,Bakery,2.8,40,300.0,no,no,Bakery,Banashankari,Banashankari,Average
3905,Melting Pot At Woodrose,Quick Bites,3.7,19,800.0,yes,no,North Indian,Bannerghatta Road,Jp Nagar,Good
3906,Melting Spot,"Cafe, Dessert Parlor",4.0,134,600.0,no,no,"Cafe, Desserts, Beverages, Italian",Indiranagar,Indiranagar,Very Good
3907,Memories Of China - Taj Mg Road Bengaluru,Fine Dining,4.3,449,3000.0,no,yes,"Chinese, Momos",Brigade Road,Mg Road,Very Good
3908,Meraki Patisserie,Bakery,3.3,6,350.0,no,no,"Bakery, Desserts","Byresandra,Tavarekere,Madiwala",Jayanagar,Good
3909,Meridian South - A Pure Vegetarian Restaurant,Casual Dining,2.8,40,600.0,no,no,"North Indian, South Indian, Chinese",Electronic City,Electronic City,Average
3910,Mesa Deli - Svenska Design Hotel,Casual Dining,3.2,9,600.0,yes,yes,"North Indian, Italian",Electronic City,Electronic City,Good
3911,Mesa Lounge Bar - Svenska Design Hotel,Lounge,3.5,49,1500.0,no,yes,"North Indian, Pizza, Asian, Italian",Electronic City,Electronic City,Good
3912,Messy Bowl,Quick Bites,3.5,73,500.0,no,no,"Fast Food, Beverages",Jayanagar,Banashankari,Good
3913,Messy Eats,"Bakery, Dessert Parlor",3.9,133,500.0,no,no,"Bakery, Desserts",Malleshwaram,New Bel Road,Good
3914,Messy'S,Quick Bites,3.8,108,400.0,yes,no,Fast Food,Electronic City,Electronic City,Good
3915,Metrolicious,"Takeaway, Delivery",3.5,38,400.0,yes,no,"North Indian, Chinese, Biryani",Whitefield,Whitefield,Good
3916,Mexican Burrito,"Takeaway, Delivery",4.0,160,450.0,no,no,"Mexican, Fast Food",New Bel Road,Sahakara Nagar,Very Good
3917,Mexican Taste,"Takeaway, Delivery",3.3,9,200.0,yes,no,"Fast Food, Burger, Rolls, Salad",Malleshwaram,New Bel Road,Good
3918,Mezban Family Restaurant,Quick Bites,3.5,40,300.0,yes,no,"Chinese, North Indian",Basavanagudi,Basavanagudi,Good
3919,Mg'S Fine Dining & Bar - Springs Hotel & Spa,Casual Dining,3.8,21,800.0,no,yes,"North Indian, Asian, Continental",Basavanagudi,Basavanagudi,Good
3920,Mid Night Hunting,"Takeaway, Delivery",3.7,127,300.0,yes,no,"Fast Food, Italian","Byresandra,Tavarekere,Madiwala",Ejipura,Good
3921,Midas Touch,Bakery,3.2,19,300.0,no,no,"Bakery, Fast Food, Desserts",Brookefield,Brookefield,Good
